match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_ace_sum,p2_ace_sum,p1_winner_sum,p2_winner_sum,p1_double_fault_sum,p2_double_fault_sum,p1_unf_err_sum,p2_unf_err_sum,p1_break_pt_won_sum,p2_break_pt_won_sum,p1_break_pt_missed_sum,p2_break_pt_missed_sum,serve_width_score,serve_depth_score,return_depth_score,p1_Psychological_Factor,p2_Psychological_Factor,p1_Physical_Factor,p2_Physical_Factor,p1_skill_factors,p2_skill_factors,p1_server_factors,p2_server_factors
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:35:40,3,4,170,2,0,2,1,30,15,2,1,2,89,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.378,5.196,1,107,2,0,3,0,0,0,1,0,0,0,0,0,0.5,0.4,0.85,0.374689496,-0.36672,20.80994477,21.48153723,-0.076658245,0.066954855,-1.007421278,0.992578722
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:36:00,3,4,171,2,0,2,1,30,30,2,1,1,90,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.637,10.252,2,114,2,0,3,0,0,0,0,1,0,0,0,0,0.5,0.4,0.45,0.664312337,-0.655303,21.61163106,23.65293294,-0.19408435,0.19090075,-1.007880391,0.992119609
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:36:28,3,4,172,2,0,2,1,40,30,2,2,2,90,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,27.992,30.464,7,83,2,0,3,0,0,0,0,1,0,0,1,0,0.75,0.4,0.45,0.581128828,-0.587,18.3190739,15.8607561,-0.323921386,0.305815214,-0.431717426,0.438514574
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:38:10,3,4,173,2,0,2,1,40,40,2,1,2,90,83,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.192,9.609,1,105,1,0,2,0,0,0,0,1,0,0,1,0,0.5,0.8,0.45,0.382979576,-0.390076,21.69714916,19.80796484,-0.266399554,0.285611146,-1.00199544,0.99800456
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:38:36,3,4,174,2,0,2,1,40,AD,2,1,1,91,83,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.485,15.98,4,105,0,0,2,0,0,0,0,1,0,0,1,0,0.9,0.4,0.45,0.307091619,-0.313658,22.13608789,20.03140812,-0.384082918,0.392504582,-0.999735615,1.000264385
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:39:06,3,4,175,2,0,2,1,40,40,2,1,2,91,84,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11.023,15.266,3,106,0,0,2,0,0,0,1,1,0,0,1,0,0.5,0.4,0,0.161296192,-0.166024,22.8077298,19.5321562,-0.322824792,0.333703808,-0.997925516,1.002074484
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:39:34,3,4,176,2,0,2,1,40,AD,2,1,2,91,85,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4.318,5.445,1,106,0,0,1,0,0,0,2,1,0,0,1,0,0.9,0.4,0.85,-0.096883345,0.102116,21.4018895,20.4964085,-0.273656532,0.261558968,-0.992828618,1.007171382
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:40:07,3,5,177,2,0,2,2,0,0,1,2,1,92,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.41,12.382,5,115,0,0,2,0,0,0,2,1,0,0,1,0,0.4,0.4,0.45,0.012958239,-0.01839,23.30838707,23.01174293,0.146014679,-0.141069821,0.442449745,-0.427782255
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:40:45,3,5,178,2,0,2,2,15,0,1,1,1,93,85,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.158,9.772,1,122,1,0,3,0,0,0,2,1,0,0,1,0,0.75,0.4,0.85,0.212982729,-0.215314,25.10829689,23.08094511,0.186170675,-0.202193925,1.054323461,-0.945676539
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:41:19,3,5,179,2,0,2,2,30,0,1,1,1,94,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.809,5.661,1,124,1,0,3,0,0,0,2,0,0,0,1,0,0.5,0.4,0,0.075984773,-0.074365,24.84976304,24.12584696,0.321451702,-0.335076898,1.012026293,-0.987973707
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:41:45,3,5,180,2,0,2,2,40,0,1,1,1,95,85,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.823,5.26,1,121,2,0,4,0,0,0,2,0,0,0,0,0,0.5,0.4,0.85,0.336824562,-0.339592,23.77358973,24.02246827,0.068938461,-0.074674639,0.949774678,-1.050225322
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:43:29,3,6,181,2,0,3,2,0,0,2,2,2,95,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.272,5.792,3,100,2,0,4,1,0,0,2,0,0,0,0,0,0.75,0.4,0.45,0.1908991,-0.182946,19.22070254,20.76007946,-0.309796991,0.319939609,-0.443752289,0.426479711
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:44:01,3,6,182,2,0,3,2,0,15,2,1,2,95,87,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.383,12.684,3,101,2,0,3,2,0,0,2,0,0,0,0,0,0.75,0.4,0,-0.090599508,0.094206,21.13132006,19.24264594,-0.451496681,0.449783419,-1.009221817,0.990778183
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:44:28,3,6,183,2,0,3,2,0,30,2,1,2,95,88,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.162,8.502,1,107,2,0,3,2,0,0,1,0,0,0,0,0,0.5,0.4,0.85,0.051669821,-0.053428,22.05003104,20.24145096,-0.066916375,0.076696725,-0.99764179,1.00235821
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:44:48,3,6,184,2,0,3,2,0,40,2,2,2,95,89,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.964,4.597,1,90,2,0,3,2,0,0,1,0,0,0,0,0,0.75,0.4,0.85,0.051714846,-0.053428,17.73745148,17.86990252,-0.19324306,0.19512154,-0.428467773,0.441764227
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:45:35,3,7,185,2,0,3,3,0,0,1,1,1,96,89,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.403,2.143,1,114,3,0,3,2,0,0,1,0,0,0,0,0,0.9,0.8,0,0.127784224,-0.129846,22.8009009,22.2428691,0.605553352,-0.609603248,1.065376448,-0.934623552
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:46:00,3,7,186,2,0,3,3,15,0,1,1,1,97,89,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.245,1.219,1,115,3,0,3,2,0,0,1,0,0,0,0,0,0.5,0.4,0,0.138524171,-0.129846,22.72517341,22.71178059,0.332076247,-0.324452353,0.951369888,-1.048630112
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:46:27,3,7,187,2,0,3,3,30,0,1,1,1,98,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31,5.814,1,122,3,0,3,2,0,0,1,0,0,0,0,0,0.5,0.4,0.85,0.127374508,-0.129846,24.0000329,24.1892091,0.073192963,-0.070420137,0.928910665,-1.071089335
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:46:52,3,7,188,2,0,3,3,40,0,1,1,1,99,89,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141,1.309,1,121,3,0,3,2,0,0,1,0,0,0,0,0,0.9,0.8,0,0.121246841,-0.129846,23.97185814,23.82419986,0.609927026,-0.605229574,0.971587948,-1.028412052
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:48:39,3,8,189,2,0,4,3,0,0,2,1,1,100,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.036,10.938,2,102,3,0,3,1,0,0,1,0,0,0,0,0,0.5,0.4,0,0.278774759,-0.286492,21.39967579,19.14668021,-0.335400225,0.321128375,-1.009182595,0.990817405
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:49:08,3,8,190,2,0,4,3,15,0,2,1,1,101,89,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.216,19.532,4,105,3,0,4,0,0,0,1,0,0,0,0,0,0.75,0.4,0.45,0.566296719,-0.563644,23.82114033,18.34635567,-0.31042217,0.31931443,-0.995934956,1.004065044
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:49:36,3,8,191,2,0,4,3,30,0,2,1,2,101,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.955,3.209,1,100,3,0,4,0,0,0,1,0,0,0,0,0,0.9,0.8,0.45,0.556348892,-0.563644,19.21663661,20.32255739,-0.476640788,0.466972312,-0.993108455,1.006891545
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:49:55,3,8,192,2,0,4,3,30,15,2,1,2,101,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.208,4.978,1,108,3,0,4,0,0,0,0,0,0,0,0,0,0.9,0.4,0.45,0.706115103,-0.711278,21.66769341,21.01697259,-0.391704968,0.384882532,-1.000197832,0.999802168
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:50:13,3,8,193,2,0,4,3,30,30,2,1,2,101,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.658,4.522,1,100,2,0,3,0,0,0,0,0,0,0,0,0,0.9,0.4,0.85,0.51550686,-0.514354,19.44085464,20.09833936,-0.266627592,0.268587908,-1.003731236,0.996268764
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:50:34,3,8,194,2,0,4,3,30,40,2,1,1,102,92,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16.935,13.932,2,105,1,0,2,0,0,0,0,1,0,0,0,0,0.9,0.8,0,0.46605234,-0.458379,20.01914574,21.70676226,-0.61199431,0.60316229,-0.995358755,1.004641245
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:51:01,3,8,195,2,0,4,3,40,40,2,2,2,102,93,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,32.918,21.9,7,94,1,0,2,0,0,0,1,1,0,0,0,0,0.75,0.4,0.45,0.318114917,-0.310745,15.78404484,22.72080916,-0.307657236,0.322079364,-0.438550268,0.431681732
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:51:52,3,8,196,2,0,4,3,40,AD,2,1,2,102,94,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.422,17.54,5,108,0,0,1,1,0,0,1,1,0,0,0,0,0.65,0.8,0,-0.033815565,0.042825,23.40818038,20.15966162,-0.483183069,0.487222031,-1.007153495,0.992846505
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:52:38,3,9,197,2,0,4,4,0,0,1,1,1,103,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.198,15.559,3,114,0,0,2,1,0,0,1,1,0,0,0,0,0.9,0.8,0.45,0.076132882,-0.077681,25.78486042,19.70049758,0.462888276,-0.480724824,0.931745942,-1.068254058
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:53:06,3,9,198,2,0,4,4,15,0,1,1,1,104,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.883,3.83,1,125,0,0,1,1,0,0,1,1,0,0,0,0,0.9,0.8,0.45,-0.052725804,0.042825,25.0553259,24.3134681,0.479330164,-0.464282936,0.921781921,-1.078218079
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:53:50,3,9,199,2,0,4,4,30,0,1,1,1,105,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.178,14.384,3,115,0,0,2,1,0,0,1,1,0,0,0,0,0.9,0.4,0.45,0.079851244,-0.077681,25.23349122,20.64505078,0.396456777,-0.380130723,1.043916416,-0.956083584
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:54:17,3,9,200,2,0,4,4,40,0,1,1,1,106,94,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.754,4.661,1,118,1,0,3,1,0,0,1,1,0,0,0,0,0.9,0.8,0.85,0.268262902,-0.274605,23.67617024,22.94033576,0.350060231,-0.352180869,1.053952788,-0.946047212
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:55:55,3,10,201,2,0,5,4,0,0,2,1,2,106,95,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.656,24.209,7,104,1,0,3,2,0,0,1,1,0,0,0,0,0.5,0.4,0.45,0.108270471,-0.117959,22.05518678,20.38150723,-0.188986071,0.195999029,-0.996568277,1.003431723
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:56:28,3,10,202,2,0,5,4,0,15,2,1,2,106,96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.135,4.425,1,102,1,0,3,2,0,0,2,0,0,0,0,0,0.75,0.8,0,-0.1674943,0.170624,19.63756689,20.68799511,-0.538450092,0.529855608,-1.000043764,0.999956236
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:56:45,3,10,203,2,0,5,4,0,30,2,2,1,107,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.606,5.292,2,95,1,0,4,2,0,0,1,0,0,0,0,0,0.4,0.4,0.45,0.094008223,-0.097516,19.19782628,18.59624172,-0.138963183,0.148121317,-0.42952104,0.44071096
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:57:18,3,10,204,2,0,5,4,15,30,2,2,2,107,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.249,1.616,1,83,1,0,4,1,0,0,1,0,0,0,0,0,0.75,0.4,0,0.256800051,-0.254162,16.23283084,16.62223516,-0.454499851,0.446780249,-0.433438171,0.436793829
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:58:00,3,10,205,2,0,5,4,15,40,2,1,2,107,98,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.698,37.722,7,104,1,0,3,1,0,0,2,0,0,0,0,0,0.65,0.4,0.45,-0.023054368,0.013978,24.7685692,17.6681248,-0.271756631,0.260079369,-0.995388107,1.004611893
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:59:02,3,11,206,2,0,5,5,0,0,1,2,1,108,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.156,4.659,1,118,1,0,3,1,0,0,2,0,0,0,0,0,0.4,0.4,0.85,-0.014230646,0.013978,22.85846982,23.75803618,0.024818426,-0.020894074,0.401611598,-0.468620402
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,4:59:39,3,11,207,2,0,5,5,15,0,1,2,1,109,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15,7.772,3,98,1,0,3,1,0,0,2,0,0,0,0,0,0.9,0.4,0.45,-0.017779431,0.013978,19.56771494,19.62669906,0.379052446,-0.397535054,0.346839415,-0.523392585
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:00:21,3,11,208,2,0,5,5,30,0,1,1,1,110,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.642,3.899,1,119,0,0,2,1,0,0,2,0,0,0,0,0,0.75,0.4,0.45,-0.215759063,0.210902,23.64196312,23.36772688,0.312071509,-0.317665091,1.028294514,-0.971705486
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:00:43,3,11,209,2,0,5,5,40,0,1,1,2,110,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.856,14.428,4,129,0,0,2,0,0,0,2,0,0,0,0,0,0.75,0.4,0.85,-0.053361314,0.054256,25.16004608,26.44386592,0.203851017,-0.184513583,1.09575107,-0.90424893
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:01:11,3,11,210,2,0,5,5,40,15,1,1,2,110,100,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.858,17.452,4,116,0,0,2,1,0,0,1,0,0,0,0,0,0.9,0.4,0.45,-0.06925955,0.063268,24.01090691,22.48161309,0.388529569,-0.388057931,1.002347771,-0.997652229
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:01:55,3,11,211,2,0,5,5,40,30,1,2,2,110,101,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.272,0.898,0,,0,0,1,1,1,0,2,0,0,0,0,0,0.9,0.8,0,-0.385444961,0.378696,,,0.616820714,-0.598335886,0.337862234,-0.532369766
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:02:35,3,11,212,2,0,5,5,40,40,1,1,2,110,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.597,11.235,2,122,0,0,1,1,1,0,2,0,0,0,0,0,0.9,0.4,0.85,-0.370967952,0.378696,24.90537636,23.50465964,0.258553614,-0.276661886,1.088901942,-0.911098058
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:03:23,3,11,213,2,0,5,5,40,AD,1,2,1,111,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.685,4.902,1,101,0,0,1,1,1,0,1,0,0,0,0,1,0.9,0.8,0.85,-0.164691767,0.169945,20.44261912,19.48975888,0.355121247,-0.347119853,0.450556987,-0.419675013
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:04:06,3,11,214,2,0,5,5,40,40,1,2,1,112,102,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,37.628,40.203,9,99,0,0,1,1,1,0,1,1,0,0,0,1,0.5,0.8,0.45,-0.019599257,0.028996,21.84452617,19.06783583,0.272152371,-0.279858329,0.343651897,-0.526580103
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:05:01,3,11,215,2,0,5,5,AD,40,1,2,1,113,102,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.742,7.942,3,94,0,0,1,1,1,0,1,1,0,0,0,1,0.9,0.8,0.45,-0.021533062,0.028996,18.63997882,18.98169918,0.479239007,-0.464374093,0.519533601,-0.350698399
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:06:47,3,12,216,2,0,6,5,0,0,2,1,2,113,103,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4.363,5.455,1,106,0,0,1,1,1,0,2,1,0,0,0,1,0.5,0.4,0.45,-0.186479376,0.17663,21.39011239,20.50818561,-0.184884566,0.200100534,-1.001525025,0.998474975
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:07:09,3,12,217,2,0,6,5,0,15,2,2,1,114,103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.589,3.366,2,93,0,0,2,1,1,0,2,1,0,0,0,1,0.65,0.4,0.85,-0.050192738,0.056124,18.47091056,18.53678945,-0.152937667,0.137526333,-0.442703095,0.427528905
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:07:43,3,12,218,2,0,6,5,15,15,2,1,1,115,103,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.228,6.013,2,109,0,0,3,0,1,0,2,1,0,0,0,1,0.5,0.4,0.85,0.224978554,-0.221028,21.99297856,21.30566544,-0.063954991,0.079658109,-0.994183759,1.005816241
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:08:07,3,12,219,2,0,6,5,30,15,2,2,1,116,103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.308,3.025,2,86,0,0,4,0,0,0,1,1,0,0,0,1,0.75,0.4,0.85,0.530022218,-0.536456,16.72988063,17.52553137,-0.202727671,0.185636929,-0.444764009,0.425467991
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:08:47,3,12,220,2,0,6,5,40,15,2,1,2,116,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.511,5.091,1,104,0,0,4,0,0,0,1,1,0,0,1,1,0.9,0.8,0.85,0.468430617,-0.468153,20.13787905,20.97405095,-0.345052301,0.357188799,-0.999841264,1.000158736
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:09:12,3,12,221,2,0,6,5,40,30,2,2,2,116,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10.351,10.371,3,95,0,0,4,0,0,0,2,1,0,0,2,0,0.65,0.4,0.45,0.198158556,-0.191099,19.14644313,18.86841887,-0.264316223,0.267519777,-0.434488681,0.435743319
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:09:54,3,12,222,2,0,6,5,40,40,2,1,2,116,106,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.866,11.246,3,114,0,0,4,1,0,0,2,0,0,0,2,0,0.5,0.8,0,-0.114342948,0.106496,23.69555479,21.78980321,-0.405766706,0.417787494,-1.00056573,0.99943427
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:10:19,3,12,223,2,0,6,5,40,AD,2,2,2,116,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.971,10.055,3,96,0,0,3,1,0,0,2,0,0,0,2,0,0.75,0.8,0.45,-0.230711722,0.227002,18.68051314,19.72753286,-0.396134907,0.400627293,-0.444103801,0.426128199
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:11:26,3,13,224,2,0,6,6,0,0,1,2,1,117,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.613,17.469,5,110,0,0,3,1,0,0,1,0,0,0,2,0,0.4,0.4,0.45,-0.085911181,0.079368,22.69095195,21.66325805,0.142028976,-0.145055524,0.401063298,-0.469168702
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:12:11,3,13,225,2,0,6,6,1,0,2,2,1,118,107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.532,25.407,8,103,0,0,3,1,0,0,1,0,0,0,2,0,0.5,0.4,0.85,-0.08477067,0.079368,23.45431006,18.80999394,-0.073096339,0.070516761,-0.439123484,0.431108516
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:13:07,3,13,226,2,0,6,6,2,0,2,1,1,119,107,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.593,10.849,4,107,0,0,3,1,0,0,1,0,0,0,2,0,0.5,0.4,0,-0.079858137,0.079368,22.04243959,20.91142441,-0.327196557,0.329332043,-1.008807983,0.991192017
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:13:40,3,13,227,2,0,6,6,3,0,1,1,1,120,107,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.653,4.276,1,124,1,0,3,1,0,0,1,0,0,0,2,0,0.5,0.4,0.85,-0.010744946,0.00295,24.41408606,24.56152394,0.066950748,-0.076662352,1.094752601,-0.905247399
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:14:06,3,13,228,2,0,6,6,4,0,1,2,2,120,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.219,8.213,2,113,1,0,3,1,0,0,2,0,0,0,1,0,0.65,0.8,0.85,-0.083397758,0.082281,22.53834854,22.33303146,0.237504775,-0.219984825,0.501065094,-0.369166906
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:14:45,3,13,229,2,0,6,6,4,1,2,2,1,121,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.867,3.481,2,78,1,0,4,1,0,0,1,0,0,0,0,0,0.75,0.4,0.85,0.256830654,-0.254162,15.12792422,15.98201578,-0.184787532,0.203577068,-0.433930312,0.436301688
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:15:45,3,13,230,2,0,6,6,5,1,2,1,2,121,109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.988,11.584,3,99,1,0,4,0,0,0,2,0,0,0,0,0,0.9,0.8,0.45,0.259150205,-0.263174,18.44353491,21.14406309,-0.478593899,0.465019201,-0.993785677,1.006214323
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:16:15,3,13,231,2,0,6,6,5,2,1,1,1,122,109,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22.32,19.952,5,128,1,0,4,0,0,0,2,0,0,0,0,0,0.75,0.8,0.45,0.257573196,-0.263174,25.16467889,26.26684311,0.388487942,-0.408274258,0.951031605,-1.048968395
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:16:48,3,13,232,2,0,6,6,6,2,1,1,1,123,109,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.265,5.583,1,117,1,0,4,0,0,0,2,0,0,0,0,0,0.75,0.4,0.85,0.26869086,-0.263174,22.27060174,23.95272026,0.189038092,-0.199326508,1.042276428,-0.957723572
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:00:00,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.727,5.42,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.8,0.45,0.008069828,0,22.82668994,22.21708006,-0.472406034,0.471207066,-1.009812165,0.990187835
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:00:16,1,1,2,0,0,0,0,0,15,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.068,11.969,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.4,0.45,-0.002321066,0,22.59012884,26.43388516,-0.381409452,0.395178048,-1.003128581,0.996871419
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:00:39,1,1,3,0,0,0,0,0,30,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.276,7.918,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.85,0.009095869,0,20.73172877,20.77338523,-0.018961983,0.026750517,-0.433348987,0.436883013
