match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_ace_sum,p2_ace_sum,p1_winner_sum,p2_winner_sum,p1_double_fault_sum,p2_double_fault_sum,p1_unf_err_sum,p2_unf_err_sum,p1_break_pt_won_sum,p2_break_pt_won_sum,p1_break_pt_missed_sum,p2_break_pt_missed_sum,serve_width_score,serve_depth_score,return_depth_score,p1_Psychological_Factor,p2_Psychological_Factor,p1_Physical_Factor,p2_Physical_Factor,p1_skill_factors,p2_skill_factors,p1_server_factors,p2_server_factors,p1_momentum,p2_momentum
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,0:51:25,2,3,64,0,1,2,0,30,15,1,1,2,28,36,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.891,17.817,4,120,0,0,2,1,1,0,1,3,1,0,1,0,0.9,0.4,0,0.671447927,0.327854861,0.501239243,0.492878603,0.930510285,0.08137995,0.96018586,0.054952584,0.695285812,0.179998295
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,0:52:06,2,3,65,0,1,2,0,30,30,1,2,1,29,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.203,8.788,1,112,0,0,2,1,1,0,1,2,1,0,1,0,0.4,0.4,0.85,0.613107044,0.387232409,0.499542861,0.418837189,0.526492858,0.489332853,0.692944512,0.323154428,0.680162871,0.420624202
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,0:52:49,2,3,66,0,1,2,0,40,30,1,1,2,29,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37.449,35.296,8,122,0,0,2,1,1,0,2,2,1,0,0,0,0.5,0.4,0.85,0.575785774,0.420652159,0.544289036,0.47848944,0.557675648,0.441216144,0.986107899,0.080874509,0.730528384,0.408091572
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,0:53:31,2,3,67,0,1,2,0,40,40,1,1,2,29,38,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.41,29.453,4,115,0,0,2,1,1,0,2,1,1,0,0,0,0.4,0.8,0.45,0.521448583,0.480029708,0.597151097,0.347463532,0.679037802,0.311072714,0.926252834,0.021019706,0.71391842,0.210595477
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,0:54:08,2,3,68,0,1,2,0,40,AD,1,2,2,29,39,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,40.601,51.537,14,92,0,0,2,1,1,0,3,0,0,1,0,0,0.75,0.4,0.45,0.370427644,0.624018863,0.533912734,0.281217361,0.753377005,0.243151994,0.703166948,0.33337682,0.547646181,0.379605251
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,0:56:40,2,4,69,0,1,2,1,0,0,2,1,1,30,39,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23.385,16.1,4,109,0,0,2,1,0,0,2,1,0,1,0,0,0.9,0.8,0.45,0.516995113,0.482526574,0.454497903,0.45841169,0.122869042,0.887074617,0.002890987,0.993421112,0.143221931,0.797924168
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,0:57:17,2,4,70,0,1,2,1,15,0,2,2,1,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.028,25.613,6,109,0,0,1,1,0,0,2,1,0,1,0,0,0.5,0.4,0.45,0.461998281,0.533292105,0.447613291,0.474840434,0.350346975,0.662057239,0.276907066,0.731993968,0.361089331,0.517615538
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,0:58:25,2,4,71,0,1,2,1,30,0,2,2,2,31,40,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15.211,15.539,3,92,0,0,0,1,0,0,3,1,0,1,0,0,0.4,0.4,0.85,0.355106802,0.646251373,0.438831719,0.338092729,0.489352153,0.526247472,0.271487706,0.726574632,0.46096704,0.487991993
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,0:59:14,2,4,72,0,1,2,1,30,15,2,1,2,31,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,4.169,1,121,0,0,0,0,0,0,3,1,0,1,0,0,0.75,0.8,0.85,0.417349619,0.580261154,0.531873088,0.453585486,0.273746471,0.723487843,0.0044225,0.994952617,0.309621342,0.696694412
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:00:04,2,4,73,0,1,2,1,30,30,2,2,1,32,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.486,6.882,2,99,0,0,0,0,0,0,3,1,0,1,0,0,0.75,0.4,0.85,0.415775267,0.580261154,0.453925228,0.371849529,0.344261873,0.658710195,0.268622132,0.723709071,0.287464964,0.659424591
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:01:00,2,4,74,0,1,2,1,40,30,2,1,2,32,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,120.712,93.426,29,118,0,0,0,0,0,0,3,1,0,1,1,0,0.75,0.4,0.45,0.39216701,0.609035141,0.43131076,0.664697001,0.2372618,0.74722546,0.008934708,0.999464806,0.242502101,0.813956214
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:02:27,2,4,75,0,1,2,1,40,40,2,1,2,32,43,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.661,26.537,5,110,0,0,0,1,0,0,3,1,0,1,1,0,0.5,0.4,0.85,0.323709151,0.67502536,0.524639843,0.392973295,0.435417708,0.551615536,0.008492356,0.999022457,0.364087219,0.643848415
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:03:10,2,4,76,0,1,2,1,40,AD,2,1,2,32,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38,4.131,1,122,0,0,0,1,0,0,2,1,0,0,1,0,0.9,0.8,0.45,0.397786148,0.602537476,0.528759736,0.464872624,0.11955237,0.883758384,0.00598623,0.996516341,0.316096667,0.694000133
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:03:48,2,5,77,0,1,2,2,0,0,1,2,2,32,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.935,38.632,10,105,0,0,0,1,0,0,3,0,0,0,1,0,0.65,0.4,0.45,0.272611575,0.724108762,0.500190521,0.402864707,0.710185831,0.279261908,0.72754973,0.357759495,0.566600474,0.353461244
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:04:49,2,5,78,0,1,2,2,0,15,1,1,1,33,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,4.499,1,126,0,0,1,1,0,0,3,0,0,0,1,0,0.9,0.8,0,0.328494707,0.67334323,0.53625324,0.487930671,0.990409407,0.005987427,0.963887562,0.05865427,0.796637119,0.285568847
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:05:15,2,5,79,0,1,2,2,15,15,1,1,1,34,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.265,19.026,3,113,0,0,1,1,0,0,2,1,0,0,1,0,0.9,0.4,0.85,0.447861094,0.551771945,0.571718466,0.355548721,0.724243175,0.290580139,0.911765141,0.006532077,0.618943802,0.225638809
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:05:42,2,5,80,0,1,2,2,30,15,1,1,1,35,45,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,28.725,24.977,7,126,0,0,1,1,0,0,2,1,0,0,1,0,0.5,0.4,0.45,0.449941173,0.551771945,0.54432352,0.505405952,0.654543129,0.342569628,0.991805335,0.086571921,0.71019026,0.456043282
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:06:16,2,5,81,0,1,2,2,40,15,1,1,2,35,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.492,6.408,2,132,0,0,1,1,0,0,2,1,0,0,1,0,0.5,0.4,0.85,0.448124472,0.551771945,0.573796147,0.497790615,0.550092506,0.433634005,0.999516455,0.094283007,0.761276121,0.460211111
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:06:42,2,5,82,0,1,2,2,40,30,1,1,2,35,47,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,42.899,46.159,10,128,0,0,1,1,0,0,1,1,0,0,0,0,0.75,0.4,0.85,0.536636307,0.460804221,0.605138616,0.466940198,0.651903299,0.337192894,0.951600129,0.04636689,0.787927705,0.354642535
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:07:32,2,5,83,0,1,2,2,40,40,1,1,1,36,47,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21.602,43.401,5,116,0,0,2,0,0,0,1,1,0,0,0,0,0.65,0.4,0.45,0.649790915,0.34404847,0.665618845,0.283879246,0.709111208,0.278187427,0.955314214,0.05008096,0.696386639,0.321798079
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:08:08,2,5,84,0,1,2,2,AD,40,1,1,2,36,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.362,11.423,4,123,0,0,2,1,0,0,1,1,0,0,0,0,0.5,0.8,0.85,0.591775288,0.410038689,0.55408004,0.457876901,0.629128216,0.377375538,0.946931837,0.041698619,0.803795428,0.229563777
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:08:35,2,5,85,0,1,2,2,40,40,1,2,1,37,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.258,3.384,1,124,0,0,2,1,0,0,0,1,0,0,0,0,0.4,0.4,0.45,0.646099638,0.347844953,0.54408649,0.4635772,0.617655489,0.384982242,0.643357281,0.273567415,0.573972014,0.457501306
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:09:18,2,5,86,0,1,2,2,AD,40,1,1,1,38,48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.167,14.734,3,115,0,0,1,1,0,0,0,2,0,0,0,0,0.65,0.8,0.45,0.656159632,0.339232935,0.533760212,0.413264579,0.778519874,0.21230319,0.927428876,0.022195744,0.653655546,0.169330621
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:11:20,2,6,87,0,1,3,2,0,0,2,1,1,39,48,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66.55,79.221,18,122,0,0,2,1,0,0,0,1,0,0,0,0,0.5,0.8,0.85,0.64808575,0.347844953,0.665018094,0.388807622,0.371668949,0.623158931,0.007101999,0.997632105,0.384017529,0.61639138
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:12:26,2,6,88,0,1,3,2,15,0,2,2,1,40,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.367,32.868,10,95,0,0,3,1,0,0,0,1,0,0,0,0,0.75,0.4,0.45,0.704966182,0.297079421,0.486768495,0.33933703,0.243304352,0.753267212,0.268064169,0.72315111,0.335463683,0.480077244
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:13:52,2,6,89,0,1,3,2,30,0,2,2,2,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.812,4.053,1,101,0,0,3,1,0,0,0,1,0,0,0,0,0.75,0.4,0.85,0.703268588,0.297079421,0.457417869,0.379257832,0.348923024,0.663370729,0.271837361,0.726924286,0.385283517,0.5541176
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:14:39,2,6,90,0,1,3,2,30,15,2,1,2,40,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.234,7.26,3,115,0,0,3,2,0,0,0,1,0,0,0,0,0.5,0.4,0.85,0.633252489,0.363069641,0.498115143,0.452740245,0.44120367,0.557400732,0.004730493,0.995260609,0.410940068,0.566594134
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:15:16,2,6,91,0,1,3,2,30,30,2,2,2,40,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.781,8.749,1,84,0,0,2,2,0,0,0,1,0,0,0,0,0.65,0.4,0.85,0.585974514,0.413835172,0.415026733,0.29293796,0.387106068,0.622253348,0.27216472,0.727251643,0.474531758,0.443319814
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:16:02,2,6,92,0,1,3,2,30,40,2,1,2,40,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.068,5.941,1,124,0,0,2,1,0,0,0,1,0,0,0,0,0.75,0.8,0.85,0.646703164,0.347844953,0.543124109,0.464643004,0.280344284,0.730084783,0.001049956,0.991580088,0.280422358,0.7134508
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:16:45,2,7,93,0,1,3,3,0,0,1,2,1,41,52,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22.137,24.886,7,109,0,0,3,1,0,0,0,1,0,0,0,0,0.65,0.4,0.45,0.697939072,0.297079421,0.523918972,0.394736702,0.710282622,0.279358686,0.657057648,0.287267722,0.628892086,0.238772368
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:17:34,2,7,94,0,1,3,3,15,0,1,1,1,42,52,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67.927,70.53,11,129,0,0,4,1,0,0,0,0,0,0,0,0,0.9,0.4,0.45,0.690836827,0.305691438,0.612235504,0.471321991,0.807824979,0.178649704,0.972712501,0.06747917,0.870514483,0.251108671
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:18:29,2,7,95,0,1,3,3,30,0,1,2,1,43,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.749,7.248,3,100,0,0,4,1,0,0,0,0,0,0,0,0,0.4,0.4,0.45,0.694101981,0.305691438,0.460166679,0.377178689,0.617652772,0.384979525,0.718600888,0.348810693,0.710799096,0.381982864
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:19:11,2,7,96,0,1,3,3,40,0,1,1,1,44,52,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0.879,1,119,1,0,4,1,0,0,0,0,0,0,0,0,0.9,0.8,0,0.721962831,0.273498847,0.526176572,0.444215757,0.996544281,0.01212149,0.954670649,0.049437397,0.788671389,0.231093723
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:21:22,2,8,97,0,1,4,3,0,0,2,2,2,44,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.209,8.91,3,104,1,0,4,2,0,0,0,0,0,0,0,0,0.75,0.4,0.45,0.661200525,0.339489067,0.469818674,0.397846283,0.23709364,0.747057322,0.26874017,0.723827108,0.442733507,0.505478212
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:22:31,2,8,98,0,1,4,3,0,15,2,1,1,45,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.513,40.412,12,115,1,0,4,1,0,0,0,0,0,0,0,0,0.5,0.4,0.45,0.728268837,0.273498847,0.498339714,0.49211079,0.351190979,0.662901131,0.004172516,0.994702635,0.385093483,0.550313277
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:23:20,2,8,99,0,1,4,3,15,15,2,2,2,45,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.813,32.302,9,91,1,0,4,1,0,0,0,0,0,0,0,0,0.5,0.4,0.45,0.721965888,0.273498847,0.427556792,0.369152939,0.340060233,0.651771858,0.274810275,0.729897186,0.473693826,0.539568758
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:24:23,2,8,100,0,1,4,3,15,30,2,2,2,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.188,8.947,3,88,1,0,4,1,0,0,0,0,0,0,0,0,0.65,0.4,0.85,0.724643589,0.273498847,0.395183983,0.355074229,0.386817308,0.621964626,0.276237845,0.73132475,0.388744991,0.425988543
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:25:13,2,8,101,0,1,4,3,15,40,2,2,2,45,56,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.991,3.844,1,91,1,0,3,1,0,0,1,0,0,0,0,0,0.4,0.4,0.85,0.61544729,0.386458116,0.413478037,0.349527557,0.487554179,0.524449735,0.276697363,0.731784266,0.504542832,0.413610819
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:26:03,2,9,102,0,1,4,4,0,0,1,1,2,45,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.136,7.151,2,124,1,0,2,1,0,0,2,0,0,0,0,0,0.5,0.4,0.45,0.496571831,0.499417384,0.558505616,0.452010662,0.658738014,0.346763958,0.928550358,0.023317221,0.691251415,0.258524583
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:26:31,2,9,103,0,1,4,4,0,15,1,2,1,46,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.813,24.744,7,108,1,0,2,1,0,0,2,0,0,0,0,0,0.5,0.4,0.45,0.496559599,0.499417384,0.521461583,0.389618965,0.648163804,0.336191146,0.69345109,0.323661004,0.609168358,0.290260294
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:28:01,2,9,104,0,1,4,4,15,15,1,1,1,47,57,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.555,4.901,1,116,1,0,2,1,0,0,2,0,0,0,0,0,0.9,0.8,0.85,0.495033248,0.499417384,0.517467725,0.43034287,0.781057966,0.212103693,0.907000458,0.001767415,0.679233407,0.305947995
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:28:26,2,9,105,0,1,4,4,30,15,1,1,1,48,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.445,27.729,5,114,1,0,2,0,0,0,2,0,0,0,0,0,0.5,0.4,0.45,0.566496602,0.433427164,0.541568793,0.405581916,0.648848774,0.336876027,0.920602255,0.015369153,0.650148464,0.252881579
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:29:17,2,9,106,0,1,4,4,40,15,1,2,1,49,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.039,5.74,1,109,1,0,2,0,0,0,2,0,0,0,0,0,0.9,0.8,0.45,0.560517284,0.433427164,0.482812474,0.413847877,0.874178427,0.109710653,0.704117507,0.334327375,0.726004695,0.203514974
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:31:34,2,10,107,0,1,5,4,0,0,2,1,1,50,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.818,8.185,2,125,1,0,2,0,0,0,2,1,0,0,0,0,0.5,0.8,0.85,0.627088306,0.374049615,0.539944016,0.480406195,0.372520688,0.624010557,0.0059294,0.996459511,0.28106815,0.562724336
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:32:06,2,10,108,0,1,5,4,15,0,2,1,2,50,58,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,22.897,21.393,5,119,1,0,2,0,0,0,3,1,0,0,0,0,0.5,0.4,0.45,0.558808685,0.436243352,0.528492112,0.459259933,0.338019527,0.649731422,0.005404491,0.995934604,0.407859321,0.618239743
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:32:50,2,10,109,0,1,5,4,15,15,2,1,2,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.314,9.701,3,109,1,0,2,0,0,0,2,1,0,0,0,0,0.9,0.4,0.45,0.624514217,0.374049615,0.320441939,0.602471838,0.190821717,0.819734581,0.008736877,0.999266976,0.227519679,0.660411914
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:33:21,2,10,110,0,1,5,4,15,30,2,1,1,51,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.111,23.964,8,115,1,0,2,0,0,0,1,1,0,0,0,0,0.5,0.4,0.45,0.687123517,0.311855879,0.486333234,0.487798991,0.345159133,0.656870083,0.001834682,0.992364811,0.291130469,0.550652943
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:35:06,2,10,111,0,1,5,4,30,30,2,1,2,51,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.433,8.411,3,113,1,0,1,0,0,0,2,1,0,0,0,0,0.75,0.4,0.45,0.571858718,0.424815147,0.491006861,0.444933999,0.249483619,0.759445662,0.008592042,0.999122142,0.226657158,0.650567083
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:35:40,2,10,112,0,1,5,4,30,40,2,1,1,52,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.698,11.503,4,123,0,0,0,0,0,0,2,1,0,0,0,0,0.75,0.4,0.45,0.49344091,0.507773269,0.521913806,0.493499878,0.251038253,0.76100009,0.005737501,0.996267613,0.381837719,0.719420728
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:36:21,2,10,113,0,1,5,4,40,40,2,1,2,52,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.149,41.892,13,115,0,0,0,0,0,0,3,1,0,0,0,0,0.75,0.4,0.45,0.426920588,0.569967006,0.518081815,0.474649243,0.244308237,0.754270964,0.008782167,0.999312266,0.261458112,0.805343043
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:37:19,2,10,114,0,1,5,4,40,AD,2,2,2,52,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.282,51.118,9,85,0,0,0,0,0,0,3,1,0,0,0,0,0.65,0.4,0.85,0.425307171,0.569967006,0.473998397,0.270685227,0.381502975,0.616650996,0.273606502,0.728693419,0.348172228,0.577307263
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:38:38,2,11,115,0,1,5,5,0,0,1,2,2,52,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.082,12.785,4,106,0,0,0,0,0,0,4,0,0,0,0,0,0.75,0.4,0.85,0.306243481,0.691538292,0.473662846,0.413669555,0.661613642,0.346901952,0.693053793,0.323263709,0.591331997,0.394353359
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:39:23,2,11,116,0,1,5,5,0,15,1,2,1,53,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.171,77.904,15,101,0,0,0,0,0,0,3,0,0,0,0,0,0.75,0.4,0.45,0.371842542,0.629344555,0.670536213,0.20486667,0.757878726,0.247653119,0.672639805,0.30284981,0.633092219,0.394068791
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:40:32,2,11,117,0,1,5,5,15,15,1,1,1,54,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.185,5.147,1,110,0,0,0,0,0,0,3,0,0,0,0,0,0.9,0.8,0.85,0.36947888,0.629344555,0.475567043,0.429711148,0.781760968,0.212806602,0.998860293,0.093626847,0.691754935,0.326928322
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:41:01,2,11,118,0,1,5,5,30,15,1,1,1,55,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.423,2.431,1,132,0,0,0,0,0,0,3,0,0,0,0,0,0.65,0.4,0.85,0.372531421,0.629344555,0.571459281,0.495976473,0.617080331,0.381669907,0.915727051,0.01049397,0.562221487,0.422055302
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:41:28,2,11,119,0,1,5,5,40,15,1,1,1,56,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.46,11.333,1,126,0,0,0,0,0,0,2,0,0,0,0,0,0.5,0.8,0.45,0.42926938,0.567150818,0.551440107,0.471111747,0.725111868,0.277845311,0.90980395,0.004570894,0.681627173,0.41741477
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:43:24,2,12,120,0,1,6,5,0,0,2,1,2,56,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.376,15.557,5,122,0,0,0,1,0,0,2,0,0,0,0,0,0.5,0.8,0.45,0.368042642,0.633141038,0.480731031,0.535671288,0.278396116,0.725399619,0.006396982,0.996927091,0.213376573,0.764584428
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:45:02,2,12,122,0,1,6,5,15,15,2,2,2,57,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.405,3.63,1,103,0,0,0,1,0,1,1,1,0,0,0,0,0.75,0.4,0.85,0.510253259,0.490713109,0.464301333,0.387313058,0.338860915,0.653309951,0.272127273,0.727214196,0.430451443,0.548204259
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:45:46,2,12,123,0,1,6,5,15,30,2,1,1,58,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57.365,26.817,8,122,0,0,0,1,0,1,0,2,0,0,0,0,0.5,0.4,0.85,0.632321939,0.369141823,0.368469118,0.673203844,0.439591695,0.55578897,0.007645394,0.998175498,0.420962675,0.581769757
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:46:31,2,12,124,0,1,6,5,30,30,2,1,2,58,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.863,8.984,1,123,0,0,0,1,0,1,0,2,0,0,0,0,0.5,0.4,0.85,0.629670595,0.369141823,0.468321024,0.539645592,0.437455193,0.553652751,0.002574152,0.993104278,0.397974066,0.57730419
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:46:59,2,12,125,0,1,6,5,30,40,2,1,2,58,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.221,4.985,1,121,0,0,0,1,0,1,0,2,0,0,0,0,0.5,0.4,0.85,0.625738871,0.369141823,0.507125875,0.480992158,0.441941203,0.558138168,0.007288612,0.997818718,0.383690946,0.542928467
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,1:47:38,2,13,126,0,1,6,6,0,0,1,2,2,58,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.221,19.372,4,106,0,0,0,1,0,1,1,2,0,0,0,0,0.4,0.4,0.85,0.565970831,0.43133556,0.496288069,0.388612914,0.510575117,0.473417218,0.686382815,0.31659276,0.487070606,0.490812365
